,id,parent,name,tag,typecode,biz_type,lng,lat,citycode,adcode,shopinfo,gridcode,navi_poiid,entrance_lng,entrance_lat,business_area,exit_lng,exit_lat,indoor_map,indoor_cpid,indoor_floor,indoor_truefloor,indoor_cmsid,biz_rating,biz_cost
1160943,B0FFGCIEXP,,北京峰鼎顺达航空货运代理有限公司,,070500,,116.565860321987,40.1075710067766,10,110113,0,6016143502,K50F047021_125312,,,后沙峪,,,0,,,,,,
1160944,B0FFH6MTBV,,北京空港恒润通国际货运代理有限公司,,070500,,116.56526434007799,40.1075671652074,10,110113,0,6016143502,K50F047021_336245,,,后沙峪,,,0,,,,,,
1160945,B0FFGOF9YC,,飞力士物流,,070500,,116.566018605532,40.0991878842825,10,110113,0,6016142502,,,,,,,0,,,,,,
1160948,B000A9UECG,,鹏骅航运,,070500,,116.56511996769899,40.1004715169753,10,110113,0,6016142502,,,,,,,0,,,,,,
1160949,B000A9V9VN,,北京盛业达物流有限公司,,070500,,116.565117972193,40.100407519033,10,110113,0,6016142502,K50F047021_336237;119687,,,,,,0,,,,,,
1161049,B000A8XLEH,,顺丰(金马工业区南路),,070500,,116.569438098962,40.1295848356044,10,110113,0,6016145620,K50F047021_118964,,,,,,0,,,,,,
1161051,B0FFFXW54B,,北京顺鑫绿色物流有限公司,,070500,,116.57125635972099,40.131595842951604,10,110113,0,6016145620,K50F047021_118968,,,,,,0,,,,,,
1161052,B0FFHGEN7C,,顺鑫绿色物流有限公司(南门),,070500,,116.57058363120899,40.1301841797926,10,110113,0,6016145620,,,,,,,0,,,,,,
1161053,B0FFHSLPMH,,京龙物流,,070500,,116.57352658032801,40.1285366674795,10,110113,0,6016145611,,,,,,,0,,,,,,
1161054,B000A8XQXT,,朗姿股份有限公司物流中心,,070500,,116.567505797611,40.1331480102122,10,110113,0,6016146502,K50F047021_119048,,,,,,0,,,,,3.5,
1161055,B0FFJ1RRXS,,顺丰速运顺义集散中心(北京顺义顺于路营业点),,070500,,116.568424844004,40.1277847164599,10,110113,0,6016145512,,,,,,,0,,,,,1.6,
1161056,B0FFFAD098,,赛高菲冷链物流有限公司(北京分公司),,070500,,116.565534530632,40.134158209155295,10,110113,0,6016146502,K50F047021_120706,,,,,,0,,,,,,
1161136,B0FFICZFXY,,东本旺物流,,070500,,116.57172446134399,40.143926174849895,10,110113,0,6016147610,K50F047021_346435,,,,,,0,,,,,,
1161544,B0FFJIXFVG,,韵达快递,,070500,,116.57163644496,40.2896067667197,10,110116,0,6016344620,,,,桥梓,,,0,,,,,,
1161565,B000A8YA7D,,京粮物流怀柔物流中心桃山事业部,,070500,,116.569515558817,40.2894892536791,10,110116,0,6016344620,K50F045021_207126,,,桥梓,,,0,,,,,,
1162299,B0FFHTNLZ2,,全峰快递,,070500,,116.586815276023,39.6808622746427,10,110115,0,5916441721,,,,,,,0,,,,,,
1162459,B0FFHTNM1D,,中通快递,,070500,,116.58799833401599,39.6838693231362,10,110115,0,5916442701,J50F004021_257316,,,,,,0,,,,,,
1162468,B0FFIKDYI7,,菜鸟驿站(长子营镇中国移动亿通通讯),,070500,,116.58833143672899,39.6838694608086,10,110115,0,5916442701,,,,,,,0,,,,,,
1162529,B0FFKCDGB5,,安居易物流,,070500,,116.58669185001699,39.700687177529,10,110115,0,5916444701,,,,,,,0,,,,,,
1162530,B0FFHOH0WK,,北京安居易,,070500,,116.586982918991,39.7010532620194,10,110115,0,5916444701,,,,,,,0,,,,,,
1162695,B0FFJ0D4A0,,众汇物流,,070500,,116.57722148471301,39.7333742587127,10,110112,0,5916448601,,,,,,,0,,,,,,
1162697,B000A8XTO9,,江山物流(亦庄营业部),,070500,,116.57722048350901,39.7333762575635,10,110112,0,5916448601,J50F004021_1594,,,,,,0,,,,,,
1162837,B0FFITVM1P,,圆通快递,,070500,,116.586799216611,39.739625123756596,10,110112,0,5916448721,,,,,,,0,,,,,,
1163022,B0FFH24B90,,苏宁通州物流中心,,070500,,116.58403556327801,39.7591334775021,10,110112,0,5916541700,J50F003021_342426,,,,,,0,,,,,,
1163024,B0FFI12YHB,,顺丰冷运,,070500,,116.58070872423299,39.764599672657,10,110112,0,5916541622,,,,,,,0,,,,,,
1163025,B0FFI73ROO,,格格快递柜,,070500,,116.578554589239,39.759362493310704,10,110112,0,5916541602,,,,,,,0,,,,,,
1163175,B0FFILBICF,,妈妈驿站,,070500,,116.583954121993,39.7707332576258,10,110112,0,5916542710,,,,,,,0,,,,,,
1163180,B0FFIDBE32,,丰巢自提柜,,070500,,116.584499402332,39.7708715662208,10,110112,0,5916542710,,,,,,,0,,,,,,
1163188,B0FFF0FDCV,,百丽(通州)物流园,,070500,,116.58422986136999,39.76585590445711,10,110112,0,5916542700,J50F003021_242288,,,,,,0,,,,,,
1163325,B0FFIKEBUV,,菜鸟驿站(次渠网络超市),,070500,,116.579964907267,39.791491596936105,10,110112,0,5916545602,,,,,,,0,,,,,,
1163495,B0FFFYUK9D,,申通快递(次渠分部),,070500,,116.57729813466801,39.8033303751369,10,110112,0,5916546611,J50F003021_232584,,,,,,0,,,,,,
1163621,B0FFJILFOZ,,丰巢快递柜,,070500,,116.583129234686,39.8155869349156,10,110112,0,5916547720,,,,,,,0,,,,,,
1163711,B0FFGBJAAM,,广太和专线城,,070500,,116.582976849298,39.8262940768365,10,110105,0,5916549700,,,,,,,0,,,,,,
1163987,B000A85XIE,,大鲁店物流,,070500,,116.5841009472,39.8309444612296,10,110105,0,5916549720,J50F003021_242302,,,,,,0,,,,,,
1163989,B000A8Y8VV,,奥顺通物流(京闽公寓西),,070500,,116.583646286112,39.8342889651067,10,110105,0,5916640700,J50F002021_232423,,,,,,0,,,,,,
1163990,B000A85XIF,,诚慈物流,,070500,,116.58427608745501,39.8305765894903,10,110105,0,5916549720,J50F003021_219096,,,,,,0,,,,,,
1163992,B0FFH16Q9R,,鑫浩博达物流,,070500,,116.58357930084401,39.8338439527501,10,110105,0,5916640700,,,,,,,0,,,,,,
1163994,B0FFG8GTXJ,,腾际物流(京闽公寓西南),,070500,,116.581513252591,39.831473732395,10,110105,0,5916549622,J50F003021_234525,,,,,,0,,,,,,
1163995,B0FFFWXMY0,,北京龙利通达物流有限公司,,070500,,116.582926892216,39.8339675307696,10,110105,0,5916640700,J50F002021_289210,,,,,,0,,,,,,
1163998,B000A8YADO,,鑫旺通物流,,070500,,116.58564460242701,39.8319912584509,10,110105,0,5916549720,J50F003021_225300,,,,,,0,,,,,,
1163999,B0FFG8VLPC,,东港物流(京闽公寓西南),,070500,,116.58301136472099,39.83048681536121,10,110105,0,5916549720,J50F003021_234524,,,,,,0,,,,,,
1164004,B0FFG8RYV1,,北京日昌顺通物流有限公司,,070500,,116.58095151116301,39.8342441426714,10,110105,0,5916640602,J50F002021_289102,,,,,,0,,,,,,
1164005,B0FFGKHSO7,,北京万佳泰,,070500,,116.586617866117,39.833280664759705,10,110105,0,5916640701,,,,,,,0,,,,,,
1164012,B0FFHJ1Q3V,,天翼物流,,070500,,116.586056029942,39.8299746055989,10,110105,0,5916549721,,,,,,,0,,,,,,
1164013,B0FFGBW0D4,,海尔物流,,070500,,116.58433311380199,39.8306136204968,10,110105,0,5916549720,,,,,,,0,,,,,,
1164016,B0FFHE6X9T,,北京杰顺物流有限公司,,070500,,116.587746335029,39.8328342102942,10,110105,0,5916640701,J50F003021_352522,,,,,,0,,,,,,
1164022,B0FFJRW8OR,,鑫浩伟业物流,,070500,,116.58021955873,39.8292219232546,10,110105,0,5916549612,,,,,,,0,,,,,,
1164025,B0FFHI1LUT,,飞豹敏行物流,,070500,,116.58813162187799,39.831486462479894,10,110105,0,5916549721,,,,,,,0,,,,,,
1164028,B0FFH5Z209,,北京商桥供应链管理有限公司,,070500,,116.58033058191201,39.829748973137896,10,110105,0,5916549622,,,,,,,0,,,,,,
1164029,B0FFG8VLQU,,北京森泽物流,,070500,,116.577852430176,39.830073915791104,10,110105,0,5916549622,J50F003021_234529,,,,,,0,,,,,,
1164030,B0FFG8VLC0,,北京康城物流,,070500,,116.577774359858,39.830055848408605,10,110105,0,5916549622,,,,,,,0,,,,,,
1164034,B0FFH2VCU0,,迅达物流,,070500,,116.577774359858,39.830055848408605,10,110105,0,5916549622,,,,,,,0,,,,,,
1164036,B0FFH0XXOX,,易达物流有限公司,,070500,,116.578938532099,39.82898891467379,10,110105,0,5916549612,,,,,,,0,,,,,,
1164037,B0FFHD9EOW,,宏马物流,,070500,,116.577774359858,39.830055848408605,10,110105,0,5916549622,,,,,,,0,,,,,,
1164056,B0FFIB4Z0H,,京齐顺物流,,070500,,116.57826399887101,39.8284793801971,10,110105,0,5916549612,,,,,,,0,,,,,,
1164072,B0FFI118AP,,百世快递亦庄东区站点,,070500,,116.578235083722,39.8358428687542,10,110105,0,5916640612,,,,,,,0,,,,,,
1164079,B0FFHESMQA,,北京嘉华速成物流有限公司,,070500,,116.577506307063,39.8366901757718,10,110105,0,5916640611,,,,,,,0,,,,,,
1164390,B0FFH3HUOA,,北京云图物流有限公司,,070500,,116.584111834874,39.8402098683989,10,110105,0,5916640720,,,,,,,0,,,,,,
1164391,B0FFGBC3YG,,嘉里会成物流,,070500,,116.58373177045799,39.838969716933796,10,110105,0,5916640720,,,,,,,0,,,,,,
1164393,B0FFGG5GF3,,宅急送(北京朝阳营业所),,070500,,116.585771800945,39.8391128643757,10,110105,0,5916640720,J50F002021_572928,,,,,,0,,,,,,
1164394,B0FFHHKP46,,北京方顺物流有限公司,,070500,,116.580120612403,39.844695854277,10,110105,0,5916641612,,,,,,,0,,,,,,
1164396,B0FFGBM5PO,,上海春风物流,,070500,,116.58357069629999,39.838810627710096,10,110105,0,5916640720,,,,,,,0,,,,,,
1164401,B0FFJ41L17,,鑫源百货配送中心,,070500,,116.588029755356,39.838401970899604,10,110105,0,5916640721,,,,,,,0,,,,,,
1164402,B0FFINF52M,,快递驿站,,070500,,116.58443132513099,39.8375842227348,10,110105,0,5916640710,,,,,,,0,,,,,,
1164403,B0FFJDOBH2,,导航腾际物流,,070500,,116.587201612201,39.83724268217679,10,110105,0,5916640711,,,,,,,0,,,,,,
1164420,B000A8XQUY,,马车夫(北京)物流有限公司,,070500,,116.588638998651,39.8378942503023,10,110105,0,5916640721,J50F002021_231666,,,,,,0,,,,,,
1164577,B0FFGY1MF8,,北京金冠方舟纸业物流有限公司(双桥西路),,070500,,116.583311008761,39.8515116912516,10,110105,0,5916642700,,,,,,,0,,,,,,
1164578,B0FFHSYOZ8,,京邯快运,,070500,,116.58635867071501,39.8505874618307,10,110105,0,5916642701,J50F002021_572458,,,,,,0,,,,,,
1164579,B0FFJHBLSO,,长征物流,,070500,,116.579673463888,39.8512251122299,10,110105,0,5916642602,,,,,,,0,,,,,,
1164582,B0FFFZ9LY0,,京邦物流(大鲁店北路),,070500,,116.58262212247699,39.8470295115253,10,110105,0,5916641720,J50F002021_305122,,,,,,0,,,,,,
1164583,B0FFG8UL03,,方诚安捷,,070500,,116.583263512675,39.8471029229716,10,110105,0,5916641720,J50F002021_290951,,,,,,0,,,,,,
1164584,B0FFHE85PR,,京兴快运,,070500,,116.583142441177,39.847086846856996,10,110105,0,5916641720,J50F002021_571678,,,,,,0,,,,,,
1164585,B0FFFYR217,,祥旭恒通物流,,070500,,116.582248930045,39.8466062865474,10,110105,0,5916641720,J50F002021_291460,,,,,,0,,,,,,
1164586,B0FFG8UL0R,,中安快运(大鲁店北路),,070500,,116.58269921666599,39.8466575849108,10,110105,0,5916641720,J50F002021_290920,,,,,,0,,,,,,
1164587,B0FFG8UM4P,,北京乾盛货运有限公司,,070500,,116.582442055052,39.8466234159252,10,110105,0,5916641720,,,,,,,0,,,,,,
1164588,B0FFHN4LX1,,长春永和迅物流,,070500,,116.583165494232,39.8467638810437,10,110105,0,5916641720,,,,,,,0,,,,,,
1164589,B0FFFZ8V86,,顺达速递,,070500,,116.58266120788,39.846529567546,10,110105,0,5916641720,,,,,,,0,,,,,,
1164590,B0FFG8G94T,,北京源泰隆物流有限公司(黑庄户路),,070500,,116.579674464706,39.8512251130258,10,110105,0,5916642602,J50F002021_329293,,,,,,0,,,,,,
1164591,B0FFFZ9M9H,,北京鑫运八方物流有限公司,,070500,,116.582459019612,39.847008404089706,10,110105,0,5916641720,J50F002021_290955,,,,,,0,,,,,,
1164592,B0FFFZ1077,,奥士德物流(大鲁店北路),,070500,,116.582142860879,39.846593214997,10,110105,0,5916641720,J50F002021_290917,,,,,,0,,,,,,
1164593,B0FFG8UN6U,,桂鑫安捷物流(北京)有限公司,,070500,,116.58330653783399,39.8471089498426,10,110105,0,5916641720,J50F002021_291483,,,,,,0,,,,,,
1164594,B0FFI187IG,,北京外运三间房仓库,,070500,,116.57937268887501,39.8473041038475,10,110105,0,5916641622,,,,,,,0,,,,,,
1164596,B0FFFYYMNE,,北京鑫顺通达物流有限公司,,070500,,116.58211683871299,39.8466321948195,10,110105,0,5916641720,,,,,,,0,,,,,,
1164597,B0FFG8RZ1Y,,北京港中捷达货运代理有限公司,,070500,,116.586167267437,39.853256210402,10,110105,0,5916642711,J50F002021_290568,,,,,,0,,,,,,
1164598,B0FFGY6A95,,川跃物流,,070500,,116.57984018457,39.8463815326744,10,110105,0,5916641622,,,,,,,0,,,,,,
1164599,B0FFI8B9P8,,北京奎陆货运服务有限公司,,070500,,116.583970974771,39.8466843854116,10,110105,0,5916641720,,,,,,,0,,,,,,
1164600,B0FFG8UMPZ,,飞利亚物流,,070500,,116.580132444939,39.8461597744307,10,110105,0,5916641612,J50F002021_318034,,,,,,0,,,,,,
1164603,B0FFHMZAGT,,北京诚信速达物流有限公司,,070500,,116.582748294698,39.8462696406564,10,110105,0,5916641720,,,,,,,0,,,,,,
1164604,B0FFF2YLSA,,北京鑫义杰达物流有限公司,,070500,,116.58321653065599,39.8467189162767,10,110105,0,5916641720,,,,,,,0,,,,,,
1164606,B0FFG96ZJF,,中顺兴物流,,070500,,116.583245591343,39.8463619563,10,110105,0,5916641720,,,,,,,0,,,,,,
1164607,B0FFG96GO5,,北京平安连发物流有限公司,,070500,,116.582895332533,39.84672270942461,10,110105,0,5916641720,J50F002021_573329,,,,,,0,,,,,,
1164608,B0FFGOG0Q0,,京东北京朝丰家园配送站,,070500,,116.578729232344,39.846528620861,10,110105,0,5916641622,,,,,,,0,,,,,,
1164610,B0FFG8ULZN,,深圳市原飞航物流有限公司北京分公司,,070500,,116.57797957742201,39.846385988976,10,110105,0,5916641622,J50F002021_290986,,,,,,0,,,,,,
1164758,B0FFHUF7CT,,众博物流,,070500,,116.584003491359,39.8591156825946,10,110105,0,5916643700,,,,,,,0,,,,,,
1164759,B0FFH2PI0O,,北京鹏翔宇物流有限公司,,070500,,116.584716952042,39.858475135544,10,110105,0,5916643700,,,,,,,0,,,,,5.0,
1164760,B0FFHDSVU0,,巴特不物流,,070500,,116.584977804486,39.86079315297,10,110105,0,5916643710,,,,,,,0,,,,,,
1164763,B0FFI31AL6,,北京诚宾物流,,070500,,116.58055082710199,39.8622431672163,10,110105,0,5916643612,,,,,,,0,,,,,,
1164765,B0FFIZ4LP5,,北京万泰顺达物流有限公司(201库房),,070500,,116.584394889865,39.85758900004,10,110105,1,5916643700,,,,,,,0,,,,,,
1164768,B0FFG8GQPS,,捷宇物流,,070500,,116.58443830398001,39.8626297448602,10,110105,0,5916643710,,,,,,,0,,,,,,
1164873,B0FFHDO7PK,,北京顶通物流有限公司,,070500,,116.58361506429199,39.86909090368321,10,110105,0,5916644710,J50F002021_220720,,,,,,0,,,,,,
1164874,B0FFG8VQWE,,北京新一物流有限公司,,070500,,116.581513240157,39.8646927403284,10,110105,0,5916643622,J50F002021_330801,,,,,,0,,,,,,
1164875,B0FFI6LCNI,,中粮我买网(北京物流中心),,070500,,116.58147721425199,39.8646957144628,10,110105,0,5916643622,,,,,,,0,,,,,,
1164877,B0FFG8VQTD,,北京安信捷达物流有限公司(总公司),,070500,,116.581433149059,39.86497566779449,10,110105,0,5916643622,J50F002021_318147,,,,,,0,,,,,,
1164879,B0FFHKXCQL,,永平顺运输有限公司,,070500,,116.57810146661899,39.8730426060001,10,110105,0,5916644622,,,,,,,0,,,,,,
1164938,B000A884XF,,宅急送(北京东区配送中心店),,070500,,116.585441242325,39.8755826206189,10,110105,0,5916645700,J50F002021_315354,,,,,,0,,,,,,
1164939,B0FFFAGOIJ,,全峰快递集团,,070500,,116.581669748031,39.8779441599684,10,110105,0,5916645612,J50F002021_318002,,,,,,0,,,,,,
1164940,B0FFH9ZC98,,百世快递(石槽南路),,070500,,116.580750957552,39.8789624415963,10,110105,0,5916645612,J50F002021_588284,,,,,,0,,,,,,
1164941,B0FFG82WSP,,天天快递(双桥西路),,070500,,116.581316262435,39.879885810596704,10,110105,0,5916645622,J50F002021_588223;295906,,,,,,0,,,,,,
1164943,B0FFHID3QJ,,北京斌奎腾达物流有限公司,,070500,,116.579757194465,39.878833683593896,10,110105,0,5916645612,,,,,,,0,,,,,,
1164945,B0FFG8VSPV,,天天快递大鲁店分公司项目仓储一部,,070500,,116.584918539845,39.8792821478371,10,110105,0,5916645710,J50F002021_318260,,,,,,0,,,,,,
1164946,B0FFHH4M7L,,春溢通物流有限公司总仓分公司,,070500,,116.58066165268299,39.8809242771094,10,110105,0,5916645622,,,,,,,0,,,,,5.0,
1164948,B0FFHWBYGE,,北京安惠仓储物流配送中心,,070500,,116.584316610604,39.8760989632851,10,110105,0,5916645700,,,,,,,0,,,,,,
1164949,B0FFFTQ4LM,,宅急送北京朝阳配送中心,,070500,,116.585455275061,39.8753666391409,10,110105,0,5916645700,,,,,,,0,,,,,,
1164951,B000A884X7,,上海丸协运输有限公司(北京分公司),,070500,,116.58443177139999,39.8752800722108,10,110105,0,5916645700,J50F002021_229838,,,,,,0,,,,,,
1165255,B000A7PNSF,,京客隆配送中心,,070500,,116.585860628274,39.89052310951421,10,110105,0,5916646720,J50F002021_1147,,,,,,0,,,,,,
1165259,B000A7OUBV,,北京东安储运公司,,070500,,116.58616484189,39.8898592960278,10,110105,0,5916646721,J50F002021_318235,,,,,,0,,,,,,
1165410,B0FFG97SNZ,,北京货运中心(双桥营业部),,070500,,116.585819172929,39.8941329192775,10,110105,0,5916647710,J50F002021_291272,,,,,,0,,,,,,
1165414,B000A88805,,北京大秦物流有限公司,,070500,,116.586884803139,39.8926045176047,10,110105,0,5916647701,J50F002021_229698,,,,,,0,,,,,,
1165418,B0FFG8UM05,,北京双克达货物包装托运中心,,070500,,116.586172394241,39.8935861250813,10,110105,0,5916647711,,,,,,,0,,,,,,
1165420,B0FFH9T780,,京一物流,,070500,,116.586866788679,39.8926665062231,10,110105,0,5916647702,,,,,,,0,,,,,,
1165426,B0FFIWPRPO,B0FFF8ASAV,中集E栈,,070500,,116.58626968373,39.8997998890611,10,110105,0,5916648701,,,,,,,0,,,,,,
1165436,B0FFJ3FZ48,,咖喱虎配送中心,,070500,,116.586866788679,39.8926665062231,10,110105,0,5916647701,,,,,,,0,,,,,,
1165437,B0FFIOROUE,B0FFF8ASAV,E驿站快递柜,,070500,,116.586270684153,39.8997998895598,10,110105,0,5916648701,,,,,,,0,,,,,,
1165439,B0FFI5DS7U,,丰巢快递柜,,070500,,116.58772525960899,39.899601575851605,10,110105,0,5916648701,,,,,,,0,,,,,,
1165670,B0FFGZWJGT,,北京品骏物流有限公司(管庄站),,070500,,116.58234996413601,39.9047633672505,10,110105,0,5916648720,J50F002021_545144,,,,,,0,,,,,,
1165671,B0FFG8G2M7,,如风达(旺角十六东南),,070500,,116.581267383479,39.9033836713678,10,110105,0,5916648612,J50F002021_298117,,,,,,0,,,,,3.0,
1165673,B0FFI1YHJF,,EMS全球邮政特快专递(旺角站),,070500,,116.58343869631399,39.904341094176004,10,110105,0,5916648710,,,,,,,0,,,,,,
1165691,B0FFIGHF6A,B0FFGSDL2P,菜鸟驿站(好又多超市店),,070500,,116.58730869218,39.903092234900996,10,110105,0,5916648711,,,,,,,0,,,,,,
1165692,B0FFG8VJN8,,微特派(康惠园一号院东北),,070500,,116.577647161552,39.905134679769,10,110105,0,5916648622,J50F002021_293302,,,,,,0,,,,,,
1166706,B0FFF61OUA,,北京新旺乔货运代理中心,,070500,,116.582234688486,39.9146668590925,10,110105,0,5916649720,,,,常营,,,0,,,,,,
1166731,B0FFHYHGW6,,圆通速递(朝阳路辅路),,070500,,116.581978894769,39.9115428175963,10,110105,0,5916649710,J50F002021_583581,,,,,,0,,,,,,
1166844,B0FFHYDKW7,,韵达快递,,070500,,116.586347773009,39.91585322530021,10,110105,0,5916740701,,,,常营,,,0,,,,,,
1166880,B0FFH5QBJM,,菜鸟驿站(管庄东里15号楼小卖部),,070500,,116.58710303840598,39.9161285745545,10,110105,0,5916740701,,,,常营,,,0,,,,,,
1166933,B0FFIDBK29,,E栈快递柜,,070500,,116.57688191615601,39.91758845119421,10,110105,0,5916740601,,,,常营,,,0,,,,,,
1167865,B000A8XMPE,B0FFFCQ7IP,宅急送(三间房营业厅),,070500,,116.579197334167,39.9233922188495,10,110105,0,5916740622,J50F001021_278916,,,常营,,,0,,,,,1.0,
1167904,B0FFG966AS,,鼎德国际物流,,070500,,116.583883626255,39.923561545430296,10,110105,0,5916740720,,,,常营,,,0,,,,,,
1167907,B0FFIQ3P68,B0FFF76EWQ,京东配送站,,070500,,116.58141904177499,39.9236149131071,10,110105,0,5916740622,,,,常营,,,0,,,,,,
1167946,B0FFI5DRW0,B000A9E8NT,E栈快递自提柜,,070500,,116.58416910747499,39.9209038272826,10,110105,0,5916740710,,,,常营,,,0,,,,,,
1168002,B0FFHGE0I2,B0FFG62DR4,易速递中集E站,,070500,,116.5865882265,39.921181118562295,10,110105,0,5916740721,,,,常营,,,0,,,,,,
1168068,B0FFIRTA5Z,,速递易柜,,070500,,116.588439044904,39.91974599749111,10,110105,0,5916740711,,,,常营,,,0,,,,,,
1168917,B000A8XMAG,,德邦快递,,070500,,116.584475278843,39.9291066675774,10,110105,0,5916741710,J50F001021_279111,,,常营,,,0,,,,,,
1168924,B0FFHHB1H7,B0FFF832XJ,北京领邦众力达物流有限公司,,070500,,116.583501546099,39.9306530190024,10,110105,0,5916741720,,,,常营,,,0,,,,,,
1168926,B0FFHESNVX,B0FFHLLLV1,京东(北京高安屯配送站),,070500,,116.58387487993299,39.9296792882493,10,110105,0,5916741720,,,,常营,,,0,,,,,,
1169403,B0FFG8B6P2,,圆通快递公司,,070500,,116.58419999174801,39.946746796065995,10,110105,0,5916743720,,,,,,,0,,,,,,
1169653,B000A7QO5L,,北京外运物流中心,,070500,,116.583474577734,39.979710039586,10,110105,0,5916747720,J50F001021_215618,,,,,,0,,,,,3.5,
1169654,B0FFG4PDVJ,,光辉恒通物流,,070500,,116.58414242649201,39.9758626023182,10,110105,0,5916747700,,,,,,,0,,,,,,
1169655,B0FFH0WD6Y,,北京雅君货运有限公司,,070500,,116.58452267247401,39.9755268385569,10,110105,0,5916747700,,,,,,,0,,,,,,
1169658,B0FFGHD7F8,,北京华天元货运代理有限公司,,070500,,116.58348258209999,39.9797130444594,10,110105,0,5916747720,,,,,,,0,,,,,,
1169705,B0FFJHDVMZ,,明亮堂金盏分部,,070500,,116.579039238344,39.9889784472696,10,110105,0,5916748622,,,,,,,0,,,,,,
1169731,B0FFHHQTOS,,韵达快递(北京朝阳区东坝敏行公司雷庄超市便民寄存点),,070500,,116.58195648839799,39.997175313736896,10,110105,0,5916749720,,,,,,,0,,,,,,
1169732,B0FFIK3DC1,,北京申通(石佛营分公司),,070500,,116.584114380563,39.992575898369296,10,110105,0,5916749700,,,,,,,0,,,,,,
1169736,B0FFGBO06A,,大中电器北京配送中心,,070500,,116.588291078782,39.993288962490396,10,110105,0,5916749701,J50F001021_296345,,,,,,0,,,,,,
1169815,B0FFJRV7AU,B0FFHP6NHR,民航快递,,070500,,116.57775359585301,40.001237831545,10,110105,0,6016040602,,,,,,,0,,,,,,
1169915,B0FFIBGVK6,,园通快递,,070500,,116.58864542962499,40.0323653195405,10,110113,0,6016044701,,,,,,,0,,,,,,
1170028,B0FFJ4YEH7,B000A9NUYF,丰巢快递柜,,070500,,116.58363520406999,40.0411083447901,10,110113,0,6016045700,,,,,,,0,,,,,,
1170029,B0FFJO1OLU,B000A9NUYF,丰巢自提柜,,070500,,116.583635204192,40.0411073448428,10,110113,0,6016045700,,,,,,,0,,,,,,
1170052,B0FFIWPWQM,,蜂巢快递箱,,070500,,116.58361282077101,40.044148169614395,10,110113,0,6016045710,,,,,,,0,,,,,,
1170515,B0FFIPIS4S,B0FFGILEWA,丰巢收货柜,,070500,,116.583886882164,40.04493829488271,10,110113,0,6016045710,,,,,,,0,,,,,,
1170926,B0FFGIGK94,,北京飞鹰航空货运,,070500,,116.57903438017901,40.061699877105106,10,110113,0,6016047612,K50F048021_15387,,,,,,0,,,,,,
1170927,B0FFHU2ANG,,北京大友航空货运有限公司,,070500,,116.579549921946,40.0608213480557,10,110113,0,6016047612,,,,,,,0,,,,,,
1170937,B0FFG8GC55,,日通货运有限公司,,070500,,116.58101192191002,40.062018399409,10,110113,0,6016047612,,,,,,,0,,,,,,
1170938,B0FFG8F7UB,B000A88DMO,北京江户国际货运代理有限公司,,070500,,116.580245568946,40.0601179357821,10,110113,0,6016047612,,,,,,,0,,,,,,
1171321,B000A9EU2A,,顺丰速运(机场货运路),,070500,,116.58152060561301,40.067635425877,10,110113,0,6016048602,K50F048021_6393,,,,,,0,,,,,,
1171322,B000A8XLJZ,,民航快递(航平北路),,070500,,116.58839658138399,40.0715730113091,10,110105,0,6016048721,K50F048021_5753,,,,,,0,,,,,3.0,
1171325,B000A7P964,,北京航空邮件交换站,,070500,,116.581491118251,40.0632596720257,10,110113,0,6016047622,K50F048021_205,,,,,,0,,,,,,
1171328,B0FFGDXZ7T,,东航提货处,,070500,,116.579745749268,40.0717558326266,10,110113,0,6016048622,,,,,,,0,,,,,,
1171616,B0FFHB4F6D,B000A9FG1R,圆通速递(1号航站楼),,070500,,116.58166617962799,40.0801667208828,10,110105,0,6016049622,,,,,,,1,B000A9FG1R,2.0,F2,121500210200365,1.0,
1171636,B0FFHB90KQ,,圆通速递(2号航站楼),,070500,,116.58851857706101,40.080100503196796,10,110105,0,6016049721,,,,,,,1,B000A9FG1Q,2.0,F2,TY0001000210200607,3.5,
1172563,B0FFK1J8DH,,北京川福物流科技有限公司,,070500,,116.583549786562,40.0933300465344,10,110113,0,6016141700,,,,,,,0,,,,,,
1172564,B0FFGJMUZD,,UPS Express,,070500,,116.58572465254998,40.095538127192505,10,110113,0,6016141710,,,,,,,0,,,,,,
1172565,B0FFGIIKMD,,北京新港航通货运代理有限公司,,070500,,116.584374206766,40.093688516735604,10,110113,0,6016141710,K50F047021_126329,,,,,,0,,,,,,
1172566,B0FFGFD1PQ,,中国国际货运航空有限公司,,070500,,116.58535284711999,40.0925191518999,10,110113,0,6016141700,,,,,,,0,,,,,3.5,
1172567,B0FFFDBWUD,,中国南方航空公司货运处,,070500,,116.58500569956301,40.0923359752139,10,110113,0,6016141700,,,,,,,0,,,,,,
1172568,B0FFHECQJI,,BGS国内货运站,,070500,,116.58526883156601,40.09231512126609,10,110113,0,6016141700,,,,,,,0,,,,,,
1172569,B0FFFVK6C1,,北京空港航空地面服务有限公司货运部,,070500,,116.583831081758,40.0922462984935,10,110113,0,6016141700,,,,,,,0,,,,,3.5,
1172570,B0FFGYBRWF,,北京联创物流,,070500,,116.587508572129,40.09389310982,10,110113,0,6016141711,,,,,,,0,,,,,,
1172572,B0FFF0FPAF,,海航货运有限公司(货运北路),,070500,,116.577988165492,40.09679764157,10,110113,0,6016141622,K50F047021_140207,,,,,,0,,,,,,
